e_function,orig_design_name,nres,design,xtal,score_term,e_gap
beta16_cart,DHR4,197,-427.757,-419.05600000000004,electrostatics_poly_gly,0.044167512690355154
beta16_cart,DHR76,219,-511.27000000000004,-499.862,electrostatics_poly_gly,0.052091324200913315
beta16_cart,D_3_212,448,-987.626,-982.8810000000001,electrostatics_poly_gly,0.010591517857142614
beta16_cart,D_3_633,436,-965.6129999999999,-917.9300000000001,electrostatics_poly_gly,0.10936467889908229
beta16_cart,LHD29,129,-249.30599999999998,-250.889,electrostatics_poly_gly,-0.012271317829457572
beta16_cart,MC2_7,115,-225.808,-214.546,electrostatics_poly_gly,0.0979304347826087
beta16_cart,RPB_PLP3_R6–PLPx6,320,-651.672,-646.393,electrostatics_poly_gly,0.016496874999999987
beta16_cart,THR1,200,-422.32900000000006,-431.40500000000003,electrostatics_poly_gly,-0.04537999999999982
beta16_cart,THR2,199,-422.983,-409.04299999999995,electrostatics_poly_gly,0.07005025125628168
beta16_cart,WSHC6,414,-883.943,-845.029,electrostatics_poly_gly,0.09399516908212557
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-530.3389999999999,-528.771,electrostatics_poly_gly,0.0066440677966101
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-659.816,-650.104,electrostatics_poly_gly,0.03431802120141339
beta16_cart_plus_hpsc_lj_changes,BB1,109,-214.092,-207.769,electrostatics_poly_gly,0.058009174311926676
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-205.63899999999998,-208.35199999999998,electrostatics_poly_gly,-0.024663636363636308
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-210.31799999999998,-209.457,electrostatics_poly_gly,0.008046728971962524
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-321.45500000000004,-313.88699999999994,electrostatics_poly_gly,0.05219310344827653
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-338.54,-319.76,electrostatics_poly_gly,0.1252000000000002
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-425.569,-418.02200000000005,electrostatics_poly_gly,0.0383096446700506
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-506.67400000000004,-497.049,electrostatics_poly_gly,0.04394977168949798
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-982.315,-984.813,electrostatics_poly_gly,-0.005575892857142709
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-959.918,-912.5300000000001,electrostatics_poly_gly,0.10868807339449522
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-245.522,-247.228,electrostatics_poly_gly,-0.013224806201550521
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-225.89499999999998,-212.46,electrostatics_poly_gly,0.11682608695652151
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-644.959,-645.769,electrostatics_poly_gly,-0.002531250000000185
beta16_cart_plus_hpsc_lj_changes,THR1,200,-419.47900000000004,-428.698,electrostatics_poly_gly,-0.046094999999999685
beta16_cart_plus_hpsc_lj_changes,THR2,199,-418.592,-414.53499999999997,electrostatics_poly_gly,0.020386934673366917
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-870.9590000000001,-829.6919999999999,electrostatics_poly_gly,0.09967874396135305
beta16_cart,5L6HC3_1,236,-268.406,-262.015,H-bond_poly_gly,0.027080508474576354
beta16_cart,6AYYA,283,-322.211,-318.019,H-bond_poly_gly,0.014812720848056562
beta16_cart,BB1,109,-115.58000000000001,-109.625,H-bond_poly_gly,0.0546330275229359
beta16_cart,BBM2nHm0589,110,-108.82400000000001,-106.569,H-bond_poly_gly,0.020500000000000088
beta16_cart,CAV1,107,-109.914,-107.188,H-bond_poly_gly,0.025476635514018683
beta16_cart,DHD127,145,-163.949,-156.887,H-bond_poly_gly,0.04870344827586215
beta16_cart,DHD131,150,-171.74200000000002,-167.195,H-bond_poly_gly,0.030313333333333504
beta16_cart,DHR4,197,-207.868,-203.946,H-bond_poly_gly,0.01990862944162435
beta16_cart,DHR76,219,-249.601,-246.917,H-bond_poly_gly,0.012255707762557065
beta16_cart,D_3_212,448,-490.39599999999996,-479.428,H-bond_poly_gly,0.02448214285714277
beta16_cart,D_3_633,436,-476.93300000000005,-457.35,H-bond_poly_gly,0.04491513761467896
beta16_cart,LHD29,129,-131.703,-125.587,H-bond_poly_gly,0.04741085271317829
beta16_cart,MC2_7,115,-116.417,-109.661,H-bond_poly_gly,0.05874782608695652
beta16_cart,RPB_PLP3_R6–PLPx6,320,-315.492,-311.40700000000004,H-bond_poly_gly,0.012765624999999937
beta16_cart,THR1,200,-212.881,-213.40200000000002,H-bond_poly_gly,-0.002605000000000075
beta16_cart,THR2,199,-215.077,-204.721,H-bond_poly_gly,0.0520402010050251
beta16_cart,WSHC6,414,-460.401,-435.85900000000004,H-bond_poly_gly,0.05928019323671491
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-267.707,-265.044,H-bond_poly_gly,0.011283898305084791
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-324.254,-320.028,H-bond_poly_gly,0.014932862190812718
beta16_cart_plus_hpsc_lj_changes,BB1,109,-114.78099999999999,-110.87499999999999,H-bond_poly_gly,0.03583486238532115
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-107.41300000000001,-108.30699999999999,H-bond_poly_gly,-0.008127272727272518
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-110.43700000000001,-107.887,H-bond_poly_gly,0.023831775700934685
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-164.058,-156.35500000000002,H-bond_poly_gly,0.05312413793103431
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-172.10199999999998,-164.73,H-bond_poly_gly,0.04914666666666657
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-209.73800000000003,-205.24000000000004,H-bond_poly_gly,0.02283248730964462
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-252.67,-246.9,H-bond_poly_gly,0.026347031963470238
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-490.156,-482.108,H-bond_poly_gly,0.017964285714285717
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-477.61400000000003,-458.957,H-bond_poly_gly,0.04279128440366981
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-129.003,-125.209,H-bond_poly_gly,0.02941085271317816
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-116.531,-109.49599999999998,H-bond_poly_gly,0.06117391304347848
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-316.42699999999996,-312.362,H-bond_poly_gly,0.012703124999999815
beta16_cart_plus_hpsc_lj_changes,THR1,200,-212.44400000000002,-214.599,H-bond_poly_gly,-0.010774999999999863
beta16_cart_plus_hpsc_lj_changes,THR2,199,-216.05499999999998,-204.886,H-bond_poly_gly,0.05612562814070343
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-459.907,-433.07199999999995,H-bond_poly_gly,0.06481884057971023
beta16_cart,5L6HC3_1,236,-545.682,-479.512,LJ_poly_gly,0.2803813559322035
beta16_cart,6AYYA,283,-658.224,-650.3889999999999,LJ_poly_gly,0.027685512367491696
beta16_cart,BB1,109,-168.813,-161.34699999999998,LJ_poly_gly,0.06849541284403678
beta16_cart,BBM2nHm0589,110,-188.03900000000002,-185.828,LJ_poly_gly,0.020100000000000114
beta16_cart,CAV1,107,-187.25400000000002,-184.37499999999997,LJ_poly_gly,0.02690654205607521
beta16_cart,DHD127,145,-326.344,-319.08299999999997,LJ_poly_gly,0.050075862068965686
beta16_cart,DHD131,150,-341.01000000000005,-324.417,LJ_poly_gly,0.1106200000000005
beta16_cart,DHR4,197,-443.692,-435.75600000000003,LJ_poly_gly,0.040284263959390755
beta16_cart,DHR76,219,-520.304,-516.7159999999999,LJ_poly_gly,0.01638356164383598
beta16_cart,D_3_212,448,-990.9889999999999,-994.9469999999999,LJ_poly_gly,-0.008834821428571362
beta16_cart,D_3_633,436,-925.239,-944.7900000000001,LJ_poly_gly,-0.044841743119266156
beta16_cart,LHD29,129,-229.60000000000002,-231.843,LJ_poly_gly,-0.017387596899224547
beta16_cart,MC2_7,115,-190.773,-184.176,LJ_poly_gly,0.05736521739130442
beta16_cart,RPB_PLP3_R6–PLPx6,320,-702.5550000000001,-677.463,LJ_poly_gly,0.0784125000000003
beta16_cart,THR1,200,-386.29100000000005,-442.07700000000006,LJ_poly_gly,-0.27893
beta16_cart,THR2,199,-439.652,-433.673,LJ_poly_gly,0.03004522613065319
beta16_cart,WSHC6,414,-947.2099999999999,-863.7410000000001,LJ_poly_gly,0.20161594202898508
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-537.3130000000001,-480.23699999999997,LJ_poly_gly,0.2418474576271192
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-653.2509999999999,-642.3249999999999,LJ_poly_gly,0.03860777385158986
beta16_cart_plus_hpsc_lj_changes,BB1,109,-163.039,-156.75,LJ_poly_gly,0.0576972477064219
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-184.19,-183.76900000000003,LJ_poly_gly,0.0038272727272723986
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-183.74800000000002,-180.939,LJ_poly_gly,0.02625233644859837
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-321.87699999999995,-318.83400000000006,LJ_poly_gly,0.020986206896550983
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-330.148,-322.96,LJ_poly_gly,0.0479200000000003
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-437.61,-429.99699999999996,LJ_poly_gly,0.038644670050761706
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-511.29299999999995,-508.083,LJ_poly_gly,0.01465753424657499
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-978.7150000000001,-984.9100000000001,LJ_poly_gly,-0.013828124999999858
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-915.1260000000001,-936.213,LJ_poly_gly,-0.04836467889908228
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-225.963,-225.05599999999998,LJ_poly_gly,0.007031007751938067
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-187.989,-181.537,LJ_poly_gly,0.05610434782608694
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-689.3940000000001,-666.25,LJ_poly_gly,0.07232500000000038
beta16_cart_plus_hpsc_lj_changes,THR1,200,-378.39699999999993,-437.046,LJ_poly_gly,-0.2932450000000003
beta16_cart_plus_hpsc_lj_changes,THR2,199,-436.10699999999997,-428.54200000000003,LJ_poly_gly,0.038015075376884123
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-914.5660000000001,-883.161,LJ_poly_gly,0.0758574879227058
beta16_cart,5L6HC3_1,236,830.569,821.913,solvation_poly_gly,-0.0366779661016947
beta16_cart,6AYYA,283,1012.6339999999999,997.128,solvation_poly_gly,-0.054791519434628476
beta16_cart,BB1,109,281.65099999999995,267.28700000000003,solvation_poly_gly,-0.13177981651376072
beta16_cart,BBM2nHm0589,110,296.162,287.797,solvation_poly_gly,-0.07604545454545411
beta16_cart,CAV1,107,291.74799999999993,293.79999999999995,solvation_poly_gly,0.01917757009345814
beta16_cart,DHD127,145,498.477,485.76499999999993,solvation_poly_gly,-0.0876689655172417
beta16_cart,DHD131,150,522.5780000000001,503.962,solvation_poly_gly,-0.12410666666666732
beta16_cart,DHR4,197,653.2499999999999,642.7189999999998,solvation_poly_gly,-0.05345685279187849
beta16_cart,DHR76,219,781.8929999999999,768.3960000000001,solvation_poly_gly,-0.061630136986300654
beta16_cart,D_3_212,448,1513.129,1517.687,solvation_poly_gly,0.010174107142857127
beta16_cart,D_3_633,436,1489.4479999999999,1445.764,solvation_poly_gly,-0.10019266055045864
beta16_cart,LHD29,129,361.97700000000003,364.00300000000004,solvation_poly_gly,0.01570542635658923
beta16_cart,MC2_7,115,308.102,295.069,solvation_poly_gly,-0.11333043478260833
beta16_cart,RPB_PLP3_R6–PLPx6,320,1035.258,1005.482,solvation_poly_gly,-0.09305000000000022
beta16_cart,THR1,200,684.0790000000001,678.473,solvation_poly_gly,-0.02803000000000054
beta16_cart,THR2,199,669.0860000000001,659.5949999999999,solvation_poly_gly,-0.04769346733668449
beta16_cart,WSHC6,414,1450.993,1363.045,solvation_poly_gly,-0.21243478260869533
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,823.8419999999999,814.4789999999998,solvation_poly_gly,-0.03967372881355956
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,1008.916,990.9449999999999,solvation_poly_gly,-0.06350176678445271
beta16_cart_plus_hpsc_lj_changes,BB1,109,276.497,261.592,solvation_poly_gly,-0.1367431192660553
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,293.65200000000004,289.3289999999999,solvation_poly_gly,-0.03930000000000136
beta16_cart_plus_hpsc_lj_changes,CAV1,107,289.859,289.58599999999996,solvation_poly_gly,-0.002551401869159108
beta16_cart_plus_hpsc_lj_changes,DHD127,145,493.265,486.80299999999994,solvation_poly_gly,-0.04456551724137963
beta16_cart_plus_hpsc_lj_changes,DHD131,150,519.3449999999998,500.4049999999999,solvation_poly_gly,-0.1262666666666659
beta16_cart_plus_hpsc_lj_changes,DHR4,197,648.0020000000001,638.797,solvation_poly_gly,-0.0467258883248733
beta16_cart_plus_hpsc_lj_changes,DHR76,219,777.4819999999997,762.564,solvation_poly_gly,-0.06811872146118621
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,1502.9180000000001,1511.4739999999997,solvation_poly_gly,0.01909821428571336
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,1480.1060000000002,1443.862,solvation_poly_gly,-0.0831284403669728
beta16_cart_plus_hpsc_lj_changes,LHD29,129,355.797,358.45000000000005,solvation_poly_gly,0.020565891472868372
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,305.295,291.51599999999996,solvation_poly_gly,-0.11981739130434829
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,1025.445,997.973,solvation_poly_gly,-0.08584999999999994
beta16_cart_plus_hpsc_lj_changes,THR1,200,673.651,674.5120000000002,solvation_poly_gly,0.004305000000001087
beta16_cart_plus_hpsc_lj_changes,THR2,199,666.9419999999999,658.7540000000001,solvation_poly_gly,-0.04114572864321488
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,1441.5310000000004,1345.9990000000003,solvation_poly_gly,-0.23075362318840617
beta16_cart,5L6HC3_1,236,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,6AYYA,283,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,BB1,109,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,BBM2nHm0589,110,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,CAV1,107,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,DHD127,145,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,DHD131,150,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,DHR4,197,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,DHR76,219,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,D_3_212,448,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,D_3_633,436,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,LHD29,129,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,MC2_7,115,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,RPB_PLP3_R6–PLPx6,320,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,THR1,200,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,THR2,199,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,WSHC6,414,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,BB1,109,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,CAV1,107,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,DHD127,145,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,DHD131,150,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,DHR4,197,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,DHR76,219,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,LHD29,129,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,THR1,200,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,THR2,199,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,0.0,0.0,sidechain rotamer_poly_gly,0.0
beta16_cart,5L6HC3_1,236,361.369,359.823,backbone torsion_poly_gly,-0.006550847457627327
beta16_cart,6AYYA,283,429.283,431.318,backbone torsion_poly_gly,0.007190812720847944
beta16_cart,BB1,109,235.602,221.988,backbone torsion_poly_gly,-0.12489908256880738
beta16_cart,BBM2nHm0589,110,243.23399999999998,253.471,backbone torsion_poly_gly,0.09306363636363657
beta16_cart,CAV1,107,236.004,231.026,backbone torsion_poly_gly,-0.04652336448598112
beta16_cart,DHD127,145,216.464,208.535,backbone torsion_poly_gly,-0.05468275862068967
beta16_cart,DHD131,150,215.01299999999998,217.06900000000002,backbone torsion_poly_gly,0.013706666666666933
beta16_cart,DHR4,197,248.339,250.305,backbone torsion_poly_gly,0.009979695431472122
beta16_cart,DHR76,219,314.793,322.634,backbone torsion_poly_gly,0.035803652968036566
beta16_cart,D_3_212,448,657.7850000000001,668.6579999999999,backbone torsion_poly_gly,0.024270089285713885
beta16_cart,D_3_633,436,675.39,665.155,backbone torsion_poly_gly,-0.023474770642201867
beta16_cart,LHD29,129,259.52099999999996,261.39,backbone torsion_poly_gly,0.014488372093023474
beta16_cart,MC2_7,115,278.74399999999997,268.16200000000003,backbone torsion_poly_gly,-0.09201739130434727
beta16_cart,RPB_PLP3_R6–PLPx6,320,477.629,454.85400000000004,backbone torsion_poly_gly,-0.07117187499999993
beta16_cart,THR1,200,264.945,262.696,backbone torsion_poly_gly,-0.011244999999999833
beta16_cart,THR2,199,259.598,258.464,backbone torsion_poly_gly,-0.005698492462311631
beta16_cart,WSHC6,414,625.019,645.9259999999999,backbone torsion_poly_gly,0.05049999999999982
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,359.92,358.44599999999997,backbone torsion_poly_gly,-0.006245762711864603
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,429.472,431.654,backbone torsion_poly_gly,0.007710247349823379
beta16_cart_plus_hpsc_lj_changes,BB1,109,237.605,225.44,backbone torsion_poly_gly,-0.11160550458715589
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,244.899,255.297,backbone torsion_poly_gly,0.0945272727272727
beta16_cart_plus_hpsc_lj_changes,CAV1,107,235.695,228.411,backbone torsion_poly_gly,-0.0680747663551401
beta16_cart_plus_hpsc_lj_changes,DHD127,145,218.30700000000002,206.84300000000002,backbone torsion_poly_gly,-0.07906206896551723
beta16_cart_plus_hpsc_lj_changes,DHD131,150,215.43399999999997,216.969,backbone torsion_poly_gly,0.0102333333333335
beta16_cart_plus_hpsc_lj_changes,DHR4,197,248.16200000000003,250.69299999999998,backbone torsion_poly_gly,0.012847715736040351
beta16_cart_plus_hpsc_lj_changes,DHR76,219,315.632,322.81100000000004,backbone torsion_poly_gly,0.03278082191780836
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,657.9259999999999,672.9870000000001,backbone torsion_poly_gly,0.033618303571428906
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,676.245,664.258,backbone torsion_poly_gly,-0.02749311926605497
beta16_cart_plus_hpsc_lj_changes,LHD29,129,259.08000000000004,261.461,backbone torsion_poly_gly,0.018457364341085053
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,279.219,278.004,backbone torsion_poly_gly,-0.01056521739130413
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,477.145,455.51599999999996,backbone torsion_poly_gly,-0.06759062500000006
beta16_cart_plus_hpsc_lj_changes,THR1,200,260.87800000000004,261.668,backbone torsion_poly_gly,0.003949999999999818
beta16_cart_plus_hpsc_lj_changes,THR2,199,259.017,263.149,backbone torsion_poly_gly,0.020763819095477414
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,627.6800000000001,645.5060000000001,backbone torsion_poly_gly,0.0430579710144928
beta16_cart,5L6HC3_1,236,60.675,61.526,covalent bonding_poly_gly,0.0036059322033898567
beta16_cart,6AYYA,283,81.807,82.441,covalent bonding_poly_gly,0.0022402826855123688
beta16_cart,BB1,109,32.4,42.633,covalent bonding_poly_gly,0.09388073394495416
beta16_cart,BBM2nHm0589,110,30.56,28.465999999999998,covalent bonding_poly_gly,-0.019036363636363646
beta16_cart,CAV1,107,32.942,32.508,covalent bonding_poly_gly,-0.004056074766355117
beta16_cart,DHD127,145,98.07600000000001,115.2,covalent bonding_poly_gly,0.1180965517241379
beta16_cart,DHD131,150,37.683,42.025,covalent bonding_poly_gly,0.02894666666666666
beta16_cart,DHR4,197,53.273,54.489,covalent bonding_poly_gly,0.006172588832487279
beta16_cart,DHR76,219,130.571,140.424,covalent bonding_poly_gly,0.044990867579908715
beta16_cart,D_3_212,448,142.60399999999998,139.024,covalent bonding_poly_gly,-0.007991071428571393
beta16_cart,D_3_633,436,127.584,135.65,covalent bonding_poly_gly,0.018500000000000006
beta16_cart,LHD29,129,31.473000000000003,33.624,covalent bonding_poly_gly,0.016674418604651162
beta16_cart,MC2_7,115,33.61,35.586,covalent bonding_poly_gly,0.017182608695652166
beta16_cart,RPB_PLP3_R6–PLPx6,320,165.19400000000002,177.47400000000002,covalent bonding_poly_gly,0.038375000000000006
beta16_cart,THR1,200,55.393,55.25899999999999,covalent bonding_poly_gly,-0.0006700000000000372
beta16_cart,THR2,199,115.56700000000001,132.724,covalent bonding_poly_gly,0.08621608040200997
beta16_cart,WSHC6,414,117.258,129.404,covalent bonding_poly_gly,0.02933816425120773
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,60.803999999999995,62.702,covalent bonding_poly_gly,0.008042372881355946
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,82.67200000000001,82.596,covalent bonding_poly_gly,-0.0002685512367491435
beta16_cart_plus_hpsc_lj_changes,BB1,109,32.696999999999996,40.961000000000006,covalent bonding_poly_gly,0.07581651376146799
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,31.729,29.349,covalent bonding_poly_gly,-0.021636363636363627
beta16_cart_plus_hpsc_lj_changes,CAV1,107,33.510999999999996,32.406,covalent bonding_poly_gly,-0.010327102803738289
beta16_cart_plus_hpsc_lj_changes,DHD127,145,97.397,116.583,covalent bonding_poly_gly,0.1323172413793103
beta16_cart_plus_hpsc_lj_changes,DHD131,150,39.658,40.268,covalent bonding_poly_gly,0.004066666666666663
beta16_cart_plus_hpsc_lj_changes,DHR4,197,52.677,54.316,covalent bonding_poly_gly,0.008319796954314736
beta16_cart_plus_hpsc_lj_changes,DHR76,219,131.513,142.81799999999998,covalent bonding_poly_gly,0.051621004566209945
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,144.033,139.952,covalent bonding_poly_gly,-0.009109374999999975
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,130.58700000000002,136.02,covalent bonding_poly_gly,0.01246100917431191
beta16_cart_plus_hpsc_lj_changes,LHD29,129,31.107,33.066,covalent bonding_poly_gly,0.015186046511627931
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,33.571,33.671,covalent bonding_poly_gly,0.0008695652173913167
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,165.046,178.733,covalent bonding_poly_gly,0.042771875000000036
beta16_cart_plus_hpsc_lj_changes,THR1,200,53.926,56.248999999999995,covalent bonding_poly_gly,0.011614999999999966
beta16_cart_plus_hpsc_lj_changes,THR2,199,116.311,134.6,covalent bonding_poly_gly,0.09190452261306527
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,120.536,129.066,covalent bonding_poly_gly,0.02060386473429952
